Item1,Item2,Time,Book
Flora Casby,Daniel Doyce,2227,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2229,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2229,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2229,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2229,little-dorrit
Mr Arthur Clennam,Flora Casby,2232,little-dorrit
Flora Casby,Mr Arthur Clennam,2232,little-dorrit
Mr F's Aunt,Flora Casby,2237,little-dorrit
Mr F's Aunt,Flora Casby,2237,little-dorrit
Flora Casby,Mr F's Aunt,2237,little-dorrit
Flora Casby,Mr F's Aunt,2237,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2238,little-dorrit
Mr Arthur Clennam,Daniel Doyce,2238,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2238,little-dorrit
Mr Arthur Clennam,Flora Casby,2238,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2238,little-dorrit
Mr F's Aunt,Daniel Doyce,2238,little-dorrit
Mr F's Aunt,Flora Casby,2238,little-dorrit
Daniel Doyce,Mr Arthur Clennam,2238,little-dorrit
Daniel Doyce,Mr F's Aunt,2238,little-dorrit
Daniel Doyce,Mr F's Aunt,2238,little-dorrit
Daniel Doyce,Flora Casby,2238,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2238,little-dorrit
Mr F's Aunt,Daniel Doyce,2238,little-dorrit
Mr F's Aunt,Flora Casby,2238,little-dorrit
Flora Casby,Mr Arthur Clennam,2238,little-dorrit
Flora Casby,Mr F's Aunt,2238,little-dorrit
Flora Casby,Daniel Doyce,2238,little-dorrit
Flora Casby,Mr F's Aunt,2238,little-dorrit
Daniel Doyce,Flora Casby,2244,little-dorrit
Flora Casby,Daniel Doyce,2244,little-dorrit
Mr Arthur Clennam,Daniel Doyce,2246,little-dorrit
Daniel Doyce,Mr Arthur Clennam,2246,little-dorrit
Mr F's Aunt,Flora Casby,2248,little-dorrit
Mr F's Aunt,Flora Casby,2248,little-dorrit
Flora Casby,Mr F's Aunt,2248,little-dorrit
Flora Casby,Mr F's Aunt,2248,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2250,little-dorrit
Mr Arthur Clennam,Daniel Doyce,2250,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2250,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2250,little-dorrit
Mr F's Aunt,Daniel Doyce,2250,little-dorrit
Daniel Doyce,Mr Arthur Clennam,2250,little-dorrit
Daniel Doyce,Mr F's Aunt,2250,little-dorrit
Daniel Doyce,Mr F's Aunt,2250,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2250,little-dorrit
Mr F's Aunt,Daniel Doyce,2250,little-dorrit
Mr Arthur Clennam,Flora Casby,2253,little-dorrit
Flora Casby,Mr Arthur Clennam,2253,little-dorrit
Mr Arthur Clennam,Daniel Doyce,2254,little-dorrit
Mr Arthur Clennam,Flora Casby,2254,little-dorrit
Daniel Doyce,Mr Arthur Clennam,2254,little-dorrit
Daniel Doyce,Flora Casby,2254,little-dorrit
Flora Casby,Mr Arthur Clennam,2254,little-dorrit
Flora Casby,Daniel Doyce,2254,little-dorrit
Flora Casby,Mr Meagles,2256,little-dorrit
Mr Meagles,Flora Casby,2256,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2258,little-dorrit
Mr Arthur Clennam,Daniel Doyce,2258,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2258,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2258,little-dorrit
Mr F's Aunt,Daniel Doyce,2258,little-dorrit
Daniel Doyce,Mr Arthur Clennam,2258,little-dorrit
Daniel Doyce,Mr F's Aunt,2258,little-dorrit
Daniel Doyce,Mr F's Aunt,2258,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2258,little-dorrit
Mr F's Aunt,Daniel Doyce,2258,little-dorrit
Mr Arthur Clennam,Flora Casby,2264,little-dorrit
Mr Arthur Clennam,Mr Meagles,2264,little-dorrit
Flora Casby,Mr Arthur Clennam,2264,little-dorrit
Flora Casby,Mr Meagles,2264,little-dorrit
Mr Meagles,Mr Arthur Clennam,2264,little-dorrit
Mr Meagles,Flora Casby,2264,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2268,little-dorrit
Mr Arthur Clennam,Flora Casby,2268,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2268,little-dorrit
Mr F's Aunt,Flora Casby,2268,little-dorrit
Flora Casby,Mr Arthur Clennam,2268,little-dorrit
Flora Casby,Mr F's Aunt,2268,little-dorrit
Mr F's Aunt,Frederick Dorrit,2279,little-dorrit
Mr F's Aunt,Frederick Dorrit,2279,little-dorrit
Frederick Dorrit,Mr F's Aunt,2279,little-dorrit
Frederick Dorrit,Mr F's Aunt,2279,little-dorrit
Mr F's Aunt,Flora Casby,2280,little-dorrit
Mr F's Aunt,Flora Casby,2280,little-dorrit
Flora Casby,Mr F's Aunt,2280,little-dorrit
Flora Casby,Mr F's Aunt,2280,little-dorrit
Mr F's Aunt,Mr Plornish,2340,little-dorrit
Mr F's Aunt,Mr Plornish,2340,little-dorrit
Mr Plornish,Mr F's Aunt,2340,little-dorrit
Mr Plornish,Mr F's Aunt,2340,little-dorrit
Mr Arthur Clennam,Flora Casby,2351,little-dorrit
Flora Casby,Mr Arthur Clennam,2351,little-dorrit
Mr Arthur Clennam,Flora Casby,2353,little-dorrit
Flora Casby,Mr Arthur Clennam,2353,little-dorrit
Mr F's Aunt,Flora Casby,2357,little-dorrit
Mr F's Aunt,Flora Casby,2357,little-dorrit
Flora Casby,Mr F's Aunt,2357,little-dorrit
Flora Casby,Mr F's Aunt,2357,little-dorrit
Mr F's Aunt,Flora Casby,2359,little-dorrit
Flora Casby,Mr F's Aunt,2359,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2361,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2361,little-dorrit
Mr Arthur Clennam,Flora Casby,2361,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2361,little-dorrit
Mr F's Aunt,Flora Casby,2361,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2361,little-dorrit
Mr F's Aunt,Flora Casby,2361,little-dorrit
Flora Casby,Mr Arthur Clennam,2361,little-dorrit
Flora Casby,Mr F's Aunt,2361,little-dorrit
Flora Casby,Mr F's Aunt,2361,little-dorrit
Mr Arthur Clennam,Flora Casby,2363,little-dorrit
Flora Casby,Mr Arthur Clennam,2363,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2375,little-dorrit
Mr Arthur Clennam,Flora Casby,2375,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2375,little-dorrit
Mr F's Aunt,Flora Casby,2375,little-dorrit
Flora Casby,Mr Arthur Clennam,2375,little-dorrit
Flora Casby,Mr F's Aunt,2375,little-dorrit
Mr Arthur Clennam,Mr F's Aunt,2381,little-dorrit
Mr F's Aunt,Mr Arthur Clennam,2381,little-dorrit
Mr Arthur Clennam,Flora Casby,2383,little-dorrit
Flora Casby,Mr Arthur Clennam,2383,little-dorrit
Mr Arthur Clennam,Flora Casby,2385,little-dorrit
Flora Casby,Mr Arthur Clennam,2385,little-dorrit
Mr F's Aunt,Flora Casby,2392,little-dorrit
Mr F's Aunt,Flora Casby,2392,little-dorrit
Flora Casby,Mr F's Aunt,2392,little-dorrit
Flora Casby,Mr F's Aunt,2392,little-dorrit
Mr Plornish,Tip Dorrit,2423,little-dorrit
Tip Dorrit,Mr Plornish,2423,little-dorrit
Mr Tite Barnacle,Lord Decimus Barnacle,2524,little-dorrit
Lord Decimus Barnacle,Mr Tite Barnacle,2524,little-dorrit
Mr Arthur Clennam,John Baptist Cavalletto,2525,little-dorrit
Mr Arthur Clennam,Mr Plornish,2525,little-dorrit
John Baptist Cavalletto,Mr Arthur Clennam,2525,little-dorrit
John Baptist Cavalletto,Mr Plornish,2525,little-dorrit
Mr Plornish,Mr Arthur Clennam,2525,little-dorrit
Mr Plornish,John Baptist Cavalletto,2525,little-dorrit
John Baptist Cavalletto,Mr Plornish,2526,little-dorrit
Mr Plornish,John Baptist Cavalletto,2526,little-dorrit
John Baptist Cavalletto,Mr Plornish,2530,little-dorrit
Mr Plornish,John Baptist Cavalletto,2530,little-dorrit
John Baptist Cavalletto,Mr Plornish,2532,little-dorrit
Mr Plornish,John Baptist Cavalletto,2532,little-dorrit
John Baptist Cavalletto,Mr Plornish,2534,little-dorrit
Mr Plornish,John Baptist Cavalletto,2534,little-dorrit
Mr Arthur Clennam,Henry Gowan,2548,little-dorrit
Henry Gowan,Mr Arthur Clennam,2548,little-dorrit
Daniel Doyce,Henry Gowan,2549,little-dorrit
Daniel Doyce,Henry Gowan,2549,little-dorrit
Henry Gowan,Daniel Doyce,2549,little-dorrit
Henry Gowan,Daniel Doyce,2549,little-dorrit
Daniel Doyce,Miss Minnie Meagles,2556,little-dorrit
Miss Minnie Meagles,Daniel Doyce,2556,little-dorrit
Mr Arthur Clennam,Miss Wade,2740,little-dorrit
Miss Wade,Mr Arthur Clennam,2740,little-dorrit
Mr Arthur Clennam,Miss Wade,2770,little-dorrit
Miss Wade,Mr Arthur Clennam,2770,little-dorrit
Daniel Doyce,Tattycoram,2772,little-dorrit
Tattycoram,Daniel Doyce,2772,little-dorrit
Rigaud,Jeremiah Flintwinch,2922,little-dorrit
Jeremiah Flintwinch,Rigaud,2922,little-dorrit
Rigaud,Jeremiah Flintwinch,2924,little-dorrit
Jeremiah Flintwinch,Rigaud,2924,little-dorrit
Rigaud,Jeremiah Flintwinch,2927,little-dorrit
Rigaud,Jeremiah Flintwinch,2927,little-dorrit
Jeremiah Flintwinch,Rigaud,2927,little-dorrit
Jeremiah Flintwinch,Rigaud,2927,little-dorrit
Rigaud,Jeremiah Flintwinch,2929,little-dorrit
Jeremiah Flintwinch,Rigaud,2929,little-dorrit
Rigaud,Jeremiah Flintwinch,2932,little-dorrit
Jeremiah Flintwinch,Rigaud,2932,little-dorrit
Rigaud,Jeremiah Flintwinch,2933,little-dorrit
Jeremiah Flintwinch,Rigaud,2933,little-dorrit
Rigaud,Jeremiah Flintwinch,2936,little-dorrit
Jeremiah Flintwinch,Rigaud,2936,little-dorrit
Rigaud,Jeremiah Flintwinch,2938,little-dorrit
Jeremiah Flintwinch,Rigaud,2938,little-dorrit
Rigaud,Jeremiah Flintwinch,2940,little-dorrit
Jeremiah Flintwinch,Rigaud,2940,little-dorrit
Rigaud,Jeremiah Flintwinch,2942,little-dorrit
Jeremiah Flintwinch,Rigaud,2942,little-dorrit
Rigaud,Jeremiah Flintwinch,2945,little-dorrit
Jeremiah Flintwinch,Rigaud,2945,little-dorrit
Rigaud,Jeremiah Flintwinch,2957,little-dorrit
Jeremiah Flintwinch,Rigaud,2957,little-dorrit
Rigaud,Jeremiah Flintwinch,2972,little-dorrit
Jeremiah Flintwinch,Rigaud,2972,little-dorrit
Rigaud,Mr F's Aunt,2979,little-dorrit
Mr F's Aunt,Rigaud,2979,little-dorrit
Rigaud,Mr F's Aunt,2982,little-dorrit
Mr F's Aunt,Rigaud,2982,little-dorrit
Rigaud,Jeremiah Flintwinch,2990,little-dorrit
Jeremiah Flintwinch,Rigaud,2990,little-dorrit
Rigaud,Jeremiah Flintwinch,2998,little-dorrit
Jeremiah Flintwinch,Rigaud,2998,little-dorrit
Rigaud,Jeremiah Flintwinch,3006,little-dorrit
Jeremiah Flintwinch,Rigaud,3006,little-dorrit
Mr Arthur Clennam,Rigaud,3009,little-dorrit
Mr Arthur Clennam,Jeremiah Flintwinch,3009,little-dorrit
Mr Arthur Clennam,Jeremiah Flintwinch,3009,little-dorrit
Rigaud,Mr Arthur Clennam,3009,little-dorrit
